Date,Location,Designation,Filename,Frame,Time (mins),Period time (mins),X (mm),Y (mm),Z (mm),sX (mm),sY (mm),sZ (mm),RMS (mm),Range (mm),Direction (deg),OpCode,TapeReader,Depth,Comment,Family,Genus,Species,Common_name,Code,Number,Stage,Activity,Comment,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,780.946,318.977,-2005.403,2.414,1.404,5.83,3.747,2175.606,22.816,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,1129.171,90.635,-2556.57,3.993,1.389,9.053,0.951,2796.3,23.898,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,1387.92,360.698,-2234.761,3.258,1.357,5.366,10.268,2655.293,32.689,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,3,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,298.224,220.391,-3348.198,2.541,2.301,19.566,8.377,3368.671,6.323,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,4,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,277.628,498.269,-2990.132,2.187,3.05,15.476,2.115,3044.049,10.805,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,5,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,799.082,784.606,-2547.944,3.175,3.217,9.693,2.083,2783.192,23.731,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,6,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,788.769,342.395,-2576.891,3.325,1.957,10.371,3.215,2716.571,18.455,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,7,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_1.MP4,16384,9.1113,5.0044,600.085,537.586,-2711.3,2.944,2.781,12.026,2.857,2828.471,16.553,27.05,NF,39,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,8,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,15637,20.5244,16.4175,554.368,151.821,-2769.89,2.915,1.717,12.9,0.04,2828.898,11.725,27.05,NF,39,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,15637,20.5244,16.4175,1035.577,142.734,-2504.563,3.734,1.43,8.951,4.681,2713.969,22.656,27.05,NF,39,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,15637,20.5244,16.4175,1252.13,91.671,-2137.252,3.051,1.08,5.257,1.979,2478.726,30.432,27.05,NF,39,,Scorpaenidae,Sebastes,OYT,OYT_Rockfish,170,3,AD,Passing,unsure if olive or yt,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,15637,20.5244,16.4175,532.518,71.465,-1258.389,1.191,0.687,2.26,0.458,1368.293,23.122,27.05,NF,39,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,4,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,15637,20.5244,16.4175,262.954,-374.036,-2720.12,1.958,2.33,12.862,2.82,2758.279,9.537,27.05,NF,39,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,5,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,15637,20.5244,16.4175,1212.562,306.081,-1996.888,2.655,1.164,4.388,2.287,2356.173,32.059,27.05,NF,39,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,6,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,16654,21.09,16.9831,-86.606,-381.592,-1190.453,0.685,1.009,2.401,3.55,1253.113,18.19,27.05,NF,39,,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_2.MP4,16654,21.09,16.9831,-506.23,-240.273,-1168.595,1.077,0.734,1.954,6.195,1295.999,25.616,27.05,NF,39,,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_3.MP4,4513,26.1333,22.0264,-399.197,-504.474,-1531.434,1.27,1.458,3.721,5.451,1661.066,22.782,27.05,NF,39,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.05_AñoNuevoREF_9L_3.MP4,4513,26.1333,22.0264,231.686,-540.812,-1501.58,0.999,1.535,3.682,2.087,1612.73,21.391,27.05,NF,39,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_1.MP4,5325,2.9613,1.417,552.13,27.37,-2962.553,3.177,1.706,15.966,4.655,3013.688,10.562,27.06,NF,39.5,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_1.MP4,6879,3.8255,2.2812,-23.062,214.951,-2482.645,1.456,1.768,11.712,2.502,2492.04,4.778,27.06,NF,39.5,,Scorpaenidae,Sebastes,caurinus,Copper_Rockfish,151,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_1.MP4,16855,9.3733,7.8289,283.584,-88.278,-1154.646,0.874,0.688,2.432,0.194,1192.233,14.486,27.06,NF,39.5,,Scorpaenidae,Sebastes,carnatus,Gopher_Rockfish,158,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_2.MP4,17999,21.8379,20.2936,-482.332,-158.133,-1492.547,1.398,0.922,3.871,0.346,1576.498,18.846,27.06,NF,39.5,,Bathymasteridae,Rathbunella,hypoplecta,Stripefin_Ronquil,15,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_2.MP4,20657,23.3161,21.7718,-957.322,197.604,-2449.942,3.631,1.551,9.748,0.797,2637.751,21.712,27.06,NF,39.5,,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,1,AD,Passing,check,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,4390,37.86,36.3157,32.901,-182.539,-750.255,0.438,0.5,1.06,2.103,772.842,14.083,27.06,NF,39.5,,Scorpaenidae,Sebastes,auriculatus,Brown_Rockfish,145,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,4390,37.86,36.3157,-1134.555,58.102,-2598.687,4.322,1.415,10.564,0.389,2836.153,23.604,27.06,NF,39.5,,Scorpaenidae,Sebastes,auriculatus,Brown_Rockfish,145,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,4865,38.1242,36.5799,-192.352,-372.526,-1130.067,0.744,0.963,2.332,0.897,1205.332,20.533,27.06,NF,39.5,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,4865,38.1242,36.5799,273.11,-236.582,-1055.057,0.776,0.727,1.982,0.015,1115.215,19.036,27.06,NF,39.5,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,19682,46.3641,44.8198,-1448.553,566.404,-2963.901,5.786,2.85,12.801,0.354,3347.212,27.617,27.06,NF,39.5,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,19682,46.3641,44.8198,-611.293,498.711,-1881.215,1.977,1.833,5.907,0.312,2039.942,22.626,27.06,NF,39.5,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,2,AD,Passing,,
20230711,Ano_Nuevo,REF,20230711_D27.06_AñoNuevoREF_11L_4.MP4,19682,46.3641,44.8198,-1158.462,854.16,-2793.213,4.596,3.827,11.833,0.949,3142.239,27.143,27.06,NF,39.5,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,3,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.01_AñoNuevoMPA_1L(13L)_1.MP4,68285,37.974,28.8594,1162.46,-737.617,-2661.5,4.271,3.161,10.133,8.051,2996.494,27.103,28.01,NF,37.5,,Scorpaenidae,Sebastes,carnatus,Gopher_Rockfish,158,1,AD,Passing,"-,-",
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_1.MP4,7256,4.0351,0.0356,-678.208,-179.159,-1489.357,1.49,0.886,3.031,26.535,1646.283,25.266,28.03,AW,35.5,,Bathymasteridae,,,Unid_Ronquil,,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_1.MP4,9193,5.1123,1.1128,-767.707,-2.177,-1230.152,1.168,0.643,1.746,2.007,1450.052,31.968,28.03,AW,35.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_1.MP4,9193,5.1123,1.1128,-388.282,173.854,-1208.624,0.973,0.758,2.206,23.701,1281.311,19.32,28.03,AW,35.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,2,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_1.MP4,9193,5.1123,1.1128,672.376,238.525,-1273.736,1.091,0.723,1.823,4.759,1459.928,29.194,28.03,AW,35.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,3,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_1.MP4,9472,5.2675,1.2679,-470.442,-27.886,-1032.734,0.883,0.579,1.479,27.844,1135.18,24.54,28.03,AW,35.5,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_2.MP4,16112,20.7885,16.789,214.421,-214.013,-800.353,0.535,0.5,0.917,22.989,855.77,20.859,28.03,AW,35.5,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_3.MP4,16698,32.9095,28.91,-336.908,18.232,-1737.984,1.34,1.019,4.86,14.133,1770.431,10.978,28.03,AW,35.5,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_4.MP4,15968,44.2987,40.2991,73.761,-145.709,-686.663,0.394,0.418,0.707,31.574,705.817,13.538,28.03,AW,35.5,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,RYOY,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_4.MP4,15968,44.2987,40.2991,-38.088,484.088,-2095.236,1.226,1.991,7.031,4.421,2150.768,12.871,28.03,AW,35.5,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,RYOY,
20230711,Ano_Nuevo,MPA,20230711_D28.03_AñoNuevoMPA_5L_4.MP4,15968,44.2987,40.2991,-517.676,483.685,-1678.406,1.489,1.483,4.144,10.854,1821.809,22.764,28.03,AW,35.5,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,RYOY,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,717.065,397.687,-1295.206,1.327,0.938,2.28,7.127,1532.937,32.302,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,484.342,175.487,-1268.851,1.191,0.796,2.614,4.24,1369.44,22.073,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,2,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,1112.349,323.851,-1679.391,2.175,1.049,3.462,1.928,2040.234,34.58,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,3,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,871.856,54.269,-1508.916,1.808,0.806,3.126,5.527,1743.533,30.063,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,4,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,581.772,-84.772,-1040.091,0.996,0.571,1.544,1.334,1194.752,29.488,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,5,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,415.185,-535.623,-1575.142,1.338,1.605,4.14,6.482,1714.743,23.336,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,6,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,294.002,-600.557,-1783.35,1.309,2.045,5.502,6.933,1904.585,20.617,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,7,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,821.832,-574.45,-1994.903,2.515,1.984,6.079,6.932,2232.72,26.726,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,8,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-137.329,-231.7,-1664.893,1.053,1.174,4.979,6.645,1686.538,9.251,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,9,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-20.906,-397.295,-1785.491,1.041,1.604,5.734,6.104,1829.278,12.632,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,10,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,143.907,-652.611,-2214.129,1.367,2.772,8.666,7.778,2312.785,16.865,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,11,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-131.049,463.28,-1814.447,1.113,1.774,5.802,5.988,1877.237,14.792,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,12,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-407.971,-150.262,-1914.523,1.653,1.188,6.234,9.989,1963.267,12.819,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,13,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,400.799,-137.342,-2331.789,2.069,1.46,9.731,11.452,2369.966,10.321,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,14,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-617.065,348.582,-1848.519,1.902,1.388,5.241,9.139,1979.723,20.942,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,15,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-742.733,-260.301,-1365.216,1.345,0.801,2.275,5.832,1575.825,29.986,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,16,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-400.375,-292.738,-1947.033,1.656,1.443,6.427,6.281,2009.212,14.333,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,17,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-369.127,-511.576,-2239.264,1.819,2.27,8.548,11.805,2326.428,15.791,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,18,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-519.824,-564.661,-2012.956,1.899,2.07,6.468,5.794,2154.309,20.923,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,19,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,570.92,-347.953,-1532.141,1.555,1.175,3.77,1.635,1671.669,23.613,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,20,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,528.471,-435.274,-1796.496,1.784,1.608,5.404,9.606,1922.536,20.907,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,21,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-871.97,27.037,-2487.736,3.331,1.364,9.468,7.021,2636.265,19.322,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,22,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-239.015,-832.45,-2526.855,1.702,3.757,10.901,10.911,2671.16,18.988,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,23,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-150.553,-474.138,-2052.083,1.288,2.034,7.447,7.67,2111.521,13.694,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,24,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-365.032,-250.691,-2173.505,1.785,1.54,8.182,15.668,2218.156,11.556,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,25,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-856.563,-574.267,-1797.712,2.014,1.56,4.131,8.92,2072.499,29.88,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,26,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-1257.582,-587.073,-2109.807,2.843,1.667,4.937,0.521,2525.362,33.368,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,27,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-13.367,-133.503,-2984.329,1.747,1.868,16.107,13.541,2987.344,2.645,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,28,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-675.159,-262.457,-1535.67,1.568,0.972,3.276,9.796,1697.942,25.279,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,29,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-905.431,123.37,-1549.779,1.685,0.797,2.812,2.677,1799.122,30.515,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,30,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-826.833,-90.59,-1663.627,1.87,0.885,3.638,0.167,1859.977,26.572,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,31,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-998.44,-183.62,-2074.691,2.736,1.183,5.742,9.695,2309.749,26.086,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,32,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-659.436,-273.854,-1893.354,2.039,1.283,5.47,5.072,2023.522,20.69,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,32,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-602.148,-219.634,-1826.76,1.879,1.172,5.197,4.382,1935.943,19.359,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,33,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-372.827,-718.24,-1935.252,1.518,2.423,6.08,2.115,2097.634,22.756,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,34,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-829.426,-921.048,-2525.314,3.104,3.562,9.334,1.961,2813.093,26.195,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,36,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-788.787,-587.899,-2508.021,3.105,2.582,9.672,3.177,2694.064,21.46,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,35,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,318.74,-403.544,-1957.255,1.53,1.757,6.802,29.375,2023.683,14.777,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,37,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-829.39,-434.199,-1807.607,2.058,1.374,4.365,0.25,2035.648,27.413,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,38,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,209.175,-503.537,-2132.96,1.437,2.22,8.125,15.191,2201.55,14.405,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,39,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-1099.993,-245.114,-1912.709,2.436,1.084,4.313,1.579,2220.027,30.522,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,40,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,-447.581,-579.902,-1814.047,1.563,1.898,5.251,0.972,1956.37,22.046,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,41,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,16252,9.0379,3.6881,39.166,-517.741,-3030.051,1.766,3.235,16.448,11.746,3074.215,9.794,28.04,NF,33.5,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,42,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_1.MP4,17350,9.6485,4.2987,17.647,-119.698,-687.054,0.38,0.421,0.811,2.635,697.626,10.058,28.04,NF,33.5,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_2.MP4,10915,17.9819,12.6321,-315.353,-315.972,-877.24,0.647,0.599,1.117,6.781,984.295,27.021,28.04,NF,33.5,,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,1,AD,Passing,,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_4.MP4,5714,38.7131,33.3633,-160.035,254.869,-1218.259,0.783,0.875,2.595,3.159,1254.88,13.816,28.04,NF,33.5,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,yoy,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_4.MP4,5714,38.7131,33.3633,-98.975,115.927,-1118.958,0.69,0.692,2.247,4.409,1129.292,7.704,28.04,NF,33.5,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,yoy,
20230711,Ano_Nuevo,MPA,20230711_D28.04_AñoNuevoMPA_7L_4.MP4,5714,38.7131,33.3633,-288.929,168.358,-1365.321,1.022,0.867,3.176,4.721,1405.676,13.727,28.04,NF,33.5,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,yoy,
